STATION,NAME,DATE,PRCP,TMAX,TMIN
UK000056225,"OXFORD, UK",29/07/1955,0,76,56
UK000056225,"OXFORD, UK",30/07/1955,0,79,58
UK000056225,"OXFORD, UK",31/07/1955,0,81,54
UK000056225,"OXFORD, UK",01/08/1955,0,80,58
UK000056225,"OXFORD, UK",02/08/1955,0.12,71,58
UK000056225,"OXFORD, UK",03/08/1955,0,72,60
UK000056225,"OXFORD, UK",04/08/1955,0,76,53
UK000056225,"OXFORD, UK",05/08/1955,0,71,49
UK000056225,"OXFORD, UK",06/08/1955,0,67,57
UK000056225,"OXFORD, UK",07/08/1955,0,70,50
UK000056225,"OXFORD, UK",08/08/1955,0,64,43
UK000056225,"OXFORD, UK",09/08/1955,0.04,69,48
UK000056225,"OXFORD, UK",10/08/1955,0.01,68,52
UK000056225,"OXFORD, UK",11/08/1955,0,79,55
UK000056225,"OXFORD, UK",12/08/1955,0.01,65,58
UK000056225,"OXFORD, UK",13/08/1955,0.07,74,56
UK000056225,"OXFORD, UK",14/08/1955,0,78,57
UK000056225,"OXFORD, UK",15/08/1955,0,79,55
UK000056225,"OXFORD, UK",16/08/1955,0,77,57
UK000056225,"OXFORD, UK",17/08/1955,0.2,76,62
UK000056225,"OXFORD, UK",18/08/1955,0,76,60
UK000056225,"OXFORD, UK",19/08/1955,0,81,64
UK000056225,"OXFORD, UK",20/08/1955,0,85,64
UK000056225,"OXFORD, UK",21/08/1955,0,87,59
UK000056225,"OXFORD, UK",22/08/1955,0,86,59
UK000056225,"OXFORD, UK",23/08/1955,0,81,60
UK000056225,"OXFORD, UK",24/08/1955,0,81,60
UK000056225,"OXFORD, UK",25/08/1955,0,78,57
UK000056225,"OXFORD, UK",26/08/1955,0,75,54
UK000056225,"OXFORD, UK",27/08/1955,0,71,58
UK000056225,"OXFORD, UK",28/08/1955,0,74,57
UK000056225,"OXFORD, UK",29/08/1955,0,78,59
UK000056225,"OXFORD, UK",30/08/1955,0,78,51
UK000056225,"OXFORD, UK",31/08/1955,0,74,58
UK000056225,"OXFORD, UK",01/09/1955,0.01,75,52
UK000056225,"OXFORD, UK",02/09/1955,0,72,61
UK000056225,"OXFORD, UK",03/09/1955,0,70,54
UK000056225,"OXFORD, UK",04/09/1955,0.15,69,56
UK000056225,"OXFORD, UK",05/09/1955,0.11,68,57
UK000056225,"OXFORD, UK",06/09/1955,0,73,50
UK000056225,"OXFORD, UK",07/09/1955,0,73,46
UK000056225,"OXFORD, UK",08/09/1955,0.08,68,56
UK000056225,"OXFORD, UK",09/09/1955,0.01,66,55
UK000056225,"OXFORD, UK",10/09/1955,0,66,49
UK000056225,"OXFORD, UK",11/09/1955,0.06,63,54
UK000056225,"OXFORD, UK",12/09/1955,0.02,65,46
UK000056225,"OXFORD, UK",13/09/1955,0.21,59,51
UK000056225,"OXFORD, UK",14/09/1955,0.28,62,45
UK000056225,"OXFORD, UK",15/09/1955,0,59,45
UK000056225,"OXFORD, UK",16/09/1955,0,65,46
UK000056225,"OXFORD, UK",17/09/1955,0,65,44
UK000056225,"OXFORD, UK",18/09/1955,0,65,50
UK000056225,"OXFORD, UK",19/09/1955,0,71,38
UK000056225,"OXFORD, UK",20/09/1955,0,69,41
UK000056225,"OXFORD, UK",21/09/1955,0.11,66,50
UK000056225,"OXFORD, UK",22/09/1955,0.47,67,58
UK000056225,"OXFORD, UK",23/09/1955,0,69,54
UK000056225,"OXFORD, UK",24/09/1955,0,69,48
UK000056225,"OXFORD, UK",25/09/1955,0,63,58
UK000056225,"OXFORD, UK",26/09/1955,0,60,46
UK000056225,"OXFORD, UK",27/09/1955,0,60,43
UK000056225,"OXFORD, UK",28/09/1955,0,70,49
UK000056225,"OXFORD, UK",29/09/1955,0,67,43
UK000056225,"OXFORD, UK",30/09/1955,0,64,53
UK000056225,"OXFORD, UK",01/10/1955,0,62,41
UK000056225,"OXFORD, UK",02/10/1955,0.01,62,52
UK000056225,"OXFORD, UK",03/10/1955,0,61,49
UK000056225,"OXFORD, UK",04/10/1955,0.11,56,40
UK000056225,"OXFORD, UK",05/10/1955,0.33,57,43
UK000056225,"OXFORD, UK",06/10/1955,0,59,50
UK000056225,"OXFORD, UK",07/10/1955,0.09,66,44
UK000056225,"OXFORD, UK",08/10/1955,0,68,49
UK000056225,"OXFORD, UK",09/10/1955,0,67,49
UK000056225,"OXFORD, UK",10/10/1955,0,62,47
UK000056225,"OXFORD, UK",11/10/1955,0.01,65,40
UK000056225,"OXFORD, UK",12/10/1955,0.01,66,39
UK000056225,"OXFORD, UK",13/10/1955,0,61,44
UK000056225,"OXFORD, UK",14/10/1955,0,59,52
UK000056225,"OXFORD, UK",15/10/1955,0,50,53
UK000056225,"OXFORD, UK",16/10/1955,0.02,49,29
UK000056225,"OXFORD, UK",17/10/1955,0,54,35
UK000056225,"OXFORD, UK",18/10/1955,0.17,55,30
UK000056225,"OXFORD, UK",19/10/1955,0.44,54,38
UK000056225,"OXFORD, UK",20/10/1955,0.07,51,49
UK000056225,"OXFORD, UK",21/10/1955,0.06,50,42
UK000056225,"OXFORD, UK",22/10/1955,0.05,52,40
UK000056225,"OXFORD, UK",23/10/1955,0.05,57,42
UK000056225,"OXFORD, UK",24/10/1955,0,62,45
UK000056225,"OXFORD, UK",25/10/1955,0,60,46
UK000056225,"OXFORD, UK",26/10/1955,0.13,49,47
UK000056225,"OXFORD, UK",27/10/1955,0,48,35
UK000056225,"OXFORD, UK",28/10/1955,0,47,35
UK000056225,"OXFORD, UK",29/10/1955,0.02,47,28
UK000056225,"OXFORD, UK",30/10/1955,0,46,32
UK000056225,"OXFORD, UK",31/10/1955,0,50,26
UK000056225,"OXFORD, UK",01/11/1955,0,50,24
UK000056225,"OXFORD, UK",02/11/1955,0.22,57,26
UK000056225,"OXFORD, UK",03/11/1955,0.23,63,37
UK000056225,"OXFORD, UK",04/11/1955,0,60,49
UK000056225,"OXFORD, UK",05/11/1955,0.12,59,49
UK000056225,"OXFORD, UK",06/11/1955,0.33,59,48
UK000056225,"OXFORD, UK",07/11/1955,0.09,58,50
UK000056225,"OXFORD, UK",08/11/1955,0.01,57,50
UK000056225,"OXFORD, UK",09/11/1955,0.25,57,50
UK000056225,"OXFORD, UK",10/11/1955,0.05,54,47
UK000056225,"OXFORD, UK",11/11/1955,0.06,54,50
UK000056225,"OXFORD, UK",12/11/1955,0,49,35
UK000056225,"OXFORD, UK",13/11/1955,0,49,39
UK000056225,"OXFORD, UK",14/11/1955,0,50,43
UK000056225,"OXFORD, UK",15/11/1955,0,43,38
UK000056225,"OXFORD, UK",16/11/1955,0,47,28
UK000056225,"OXFORD, UK",17/11/1955,0,44,32
UK000056225,"OXFORD, UK",18/11/1955,0,47,28
UK000056225,"OXFORD, UK",19/11/1955,0.01,49,35
UK000056225,"OXFORD, UK",20/11/1955,0,46,36
UK000056225,"OXFORD, UK",21/11/1955,0,48,37
UK000056225,"OXFORD, UK",22/11/1955,0,51,42
UK000056225,"OXFORD, UK",23/11/1955,0,50,42
UK000056225,"OXFORD, UK",24/11/1955,0.01,43,40
UK000056225,"OXFORD, UK",25/11/1955,0,47,31
UK000056225,"OXFORD, UK",26/11/1955,0,45,32
UK000056225,"OXFORD, UK",27/11/1955,0,48,36
UK000056225,"OXFORD, UK",28/11/1955,0,43,42
UK000056225,"OXFORD, UK",29/11/1955,0,43,35
UK000056225,"OXFORD, UK",30/11/1955,0.01,46,27
UK000056225,"OXFORD, UK",01/12/1955,0.01,52,29
UK000056225,"OXFORD, UK",02/12/1955,0.03,53,32
UK000056225,"OXFORD, UK",03/12/1955,0.01,46,32
UK000056225,"OXFORD, UK",04/12/1955,0.01,52,36
UK000056225,"OXFORD, UK",05/12/1955,0.01,53,30
UK000056225,"OXFORD, UK",06/12/1955,0,54,40
UK000056225,"OXFORD, UK",07/12/1955,0.01,50,50
UK000056225,"OXFORD, UK",08/12/1955,0,53,37
UK000056225,"OXFORD, UK",09/12/1955,0.01,50,37
UK000056225,"OXFORD, UK",10/12/1955,0.14,39,43
UK000056225,"OXFORD, UK",11/12/1955,0.43,39,38
UK000056225,"OXFORD, UK",12/12/1955,0,51,33
UK000056225,"OXFORD, UK",13/12/1955,0.27,54,31
UK000056225,"OXFORD, UK",14/12/1955,0.27,50,36
UK000056225,"OXFORD, UK",15/12/1955,0.16,53,45
UK000056225,"OXFORD, UK",16/12/1955,0.08,44,44
UK000056225,"OXFORD, UK",17/12/1955,0.01,38,40
UK000056225,"OXFORD, UK",18/12/1955,0,41,33
UK000056225,"OXFORD, UK",19/12/1955,0.11,47,21
UK000056225,"OXFORD, UK",20/12/1955,0.22,40,22
UK000056225,"OXFORD, UK",21/12/1955,0.03,51,35
UK000056225,"OXFORD, UK",22/12/1955,0.09,49,26
UK000056225,"OXFORD, UK",23/12/1955,0.5,48,32
UK000056225,"OXFORD, UK",24/12/1955,0.17,55,40
UK000056225,"OXFORD, UK",25/12/1955,0.03,55,36
UK000056225,"OXFORD, UK",26/12/1955,0.17,55,37
UK000056225,"OXFORD, UK",27/12/1955,0.01,57,43
UK000056225,"OXFORD, UK",28/12/1955,0.03,47,47
UK000056225,"OXFORD, UK",29/12/1955,0.23,43,42
UK000056225,"OXFORD, UK",30/12/1955,0,49,37
UK000056225,"OXFORD, UK",31/12/1955,0.05,53,33
UK000056225,"OXFORD, UK",01/01/1956,0.08,43,35
UK000056225,"OXFORD, UK",02/01/1956,0,43,41
UK000056225,"OXFORD, UK",03/01/1956,0,45,30
UK000056225,"OXFORD, UK",04/01/1956,0,29,34
UK000056225,"OXFORD, UK",05/01/1956,0,35,24
UK000056225,"OXFORD, UK",06/01/1956,0,38,25
UK000056225,"OXFORD, UK",07/01/1956,0.01,34,27
UK000056225,"OXFORD, UK",08/01/1956,0,38,31
UK000056225,"OXFORD, UK",09/01/1956,0.27,43,31
UK000056225,"OXFORD, UK",10/01/1956,0.19,47,30
UK000056225,"OXFORD, UK",11/01/1956,0,41,37
UK000056225,"OXFORD, UK",12/01/1956,0.02,43,38
UK000056225,"OXFORD, UK",13/01/1956,0.17,46,30
UK000056225,"OXFORD, UK",14/01/1956,0.27,43,30
UK000056225,"OXFORD, UK",15/01/1956,0,43,40
UK000056225,"OXFORD, UK",16/01/1956,0,43,36
UK000056225,"OXFORD, UK",17/01/1956,0.01,43,34
UK000056225,"OXFORD, UK",18/01/1956,0,47,35
UK000056225,"OXFORD, UK",19/01/1956,0.01,49,30
UK000056225,"OXFORD, UK",20/01/1956,0.1,50,36
UK000056225,"OXFORD, UK",21/01/1956,0.18,49,35
UK000056225,"OXFORD, UK",22/01/1956,0.49,49,36
UK000056225,"OXFORD, UK",23/01/1956,0.28,42,33
UK000056225,"OXFORD, UK",24/01/1956,0.01,43,31
UK000056225,"OXFORD, UK",25/01/1956,0.35,53,28
UK000056225,"OXFORD, UK",26/01/1956,0.02,49,29
UK000056225,"OXFORD, UK",27/01/1956,0.05,50,43
UK000056225,"OXFORD, UK",28/01/1956,0.2,54,41
UK000056225,"OXFORD, UK",29/01/1956,0.21,46,43
UK000056225,"OXFORD, UK",30/01/1956,0.94,33,40
UK000056225,"OXFORD, UK",31/01/1956,0.05,24,33
UK000056225,"OXFORD, UK",01/02/1956,0.01,26,16
UK000056225,"OXFORD, UK",02/02/1956,0,33,16
UK000056225,"OXFORD, UK",03/02/1956,0,38,19
UK000056225,"OXFORD, UK",04/02/1956,0.01,51,19
UK000056225,"OXFORD, UK",05/02/1956,0,47,25
UK000056225,"OXFORD, UK",06/02/1956,0.05,41,38
UK000056225,"OXFORD, UK",07/02/1956,0.01,46,36
UK000056225,"OXFORD, UK",08/02/1956,0.04,35,37
UK000056225,"OXFORD, UK",09/02/1956,0,31,34
UK000056225,"OXFORD, UK",10/02/1956,0,34,21
UK000056225,"OXFORD, UK",11/02/1956,0.03,39,23
UK000056225,"OXFORD, UK",12/02/1956,0.04,38,25
UK000056225,"OXFORD, UK",13/02/1956,0.03,33,32
UK000056225,"OXFORD, UK",14/02/1956,0,38,18
UK000056225,"OXFORD, UK",15/02/1956,0,36,23
UK000056225,"OXFORD, UK",16/02/1956,0.03,35,25
UK000056225,"OXFORD, UK",17/02/1956,0.01,34,30
UK000056225,"OXFORD, UK",18/02/1956,0.02,31,25
UK000056225,"OXFORD, UK",19/02/1956,0.01,32,27
UK000056225,"OXFORD, UK",20/02/1956,0.05,30,19
UK000056225,"OXFORD, UK",21/02/1956,0,31,19
UK000056225,"OXFORD, UK",22/02/1956,0.01,31,22
UK000056225,"OXFORD, UK",23/02/1956,0.05,27,21
UK000056225,"OXFORD, UK",24/02/1956,0,35,24
UK000056225,"OXFORD, UK",25/02/1956,0.01,37,21
UK000056225,"OXFORD, UK",26/02/1956,0,42,23
UK000056225,"OXFORD, UK",27/02/1956,0,54,32
UK000056225,"OXFORD, UK",28/02/1956,0,51,32
UK000056225,"OXFORD, UK",29/02/1956,0.02,52,42
UK000056225,"OXFORD, UK",01/03/1956,0,59,39
UK000056225,"OXFORD, UK",02/03/1956,0.02,50,41
UK000056225,"OXFORD, UK",03/03/1956,0.21,52,48
UK000056225,"OXFORD, UK",04/03/1956,0,51,41
UK000056225,"OXFORD, UK",05/03/1956,0,49,34
UK000056225,"OXFORD, UK",06/03/1956,0.01,44,37
UK000056225,"OXFORD, UK",07/03/1956,0,46,35
UK000056225,"OXFORD, UK",08/03/1956,0,49,35
UK000056225,"OXFORD, UK",09/03/1956,0,50,30
UK000056225,"OXFORD, UK",10/03/1956,0,43,27
UK000056225,"OXFORD, UK",11/03/1956,0,50,25
UK000056225,"OXFORD, UK",12/03/1956,0,39,25
UK000056225,"OXFORD, UK",13/03/1956,0,45,27
UK000056225,"OXFORD, UK",14/03/1956,0,39,26
UK000056225,"OXFORD, UK",15/03/1956,0,47,27
UK000056225,"OXFORD, UK",16/03/1956,0.03,53,28
UK000056225,"OXFORD, UK",17/03/1956,0,58,34
UK000056225,"OXFORD, UK",18/03/1956,0,55,37
UK000056225,"OXFORD, UK",19/03/1956,0.02,53,34
UK000056225,"OXFORD, UK",20/03/1956,0.1,53,35
UK000056225,"OXFORD, UK",21/03/1956,0,51,44
UK000056225,"OXFORD, UK",22/03/1956,0.22,61,40
UK000056225,"OXFORD, UK",23/03/1956,0,53,41
UK000056225,"OXFORD, UK",24/03/1956,0,58,48
UK000056225,"OXFORD, UK",25/03/1956,0,62,45
UK000056225,"OXFORD, UK",26/03/1956,0.05,61,39
UK000056225,"OXFORD, UK",27/03/1956,0.02,55,45
UK000056225,"OXFORD, UK",28/03/1956,0,55,36
UK000056225,"OXFORD, UK",29/03/1956,0,50,39
UK000056225,"OXFORD, UK",30/03/1956,0,53,38
UK000056225,"OXFORD, UK",31/03/1956,0,51,37
UK000056225,"OXFORD, UK",01/04/1956,0,54,38
UK000056225,"OXFORD, UK",02/04/1956,0,57,41
UK000056225,"OXFORD, UK",03/04/1956,0,50,36
UK000056225,"OXFORD, UK",04/04/1956,0.08,53,39
UK000056225,"OXFORD, UK",05/04/1956,0.09,47,42
UK000056225,"OXFORD, UK",06/04/1956,0,52,33
UK000056225,"OXFORD, UK",07/04/1956,0.03,55,35
UK000056225,"OXFORD, UK",08/04/1956,0,62,38
UK000056225,"OXFORD, UK",09/04/1956,0.04,64,38
UK000056225,"OXFORD, UK",10/04/1956,0.02,59,40
UK000056225,"OXFORD, UK",11/04/1956,0,61,43
UK000056225,"OXFORD, UK",12/04/1956,0.12,53,37
UK000056225,"OXFORD, UK",13/04/1956,0.54,42,41
UK000056225,"OXFORD, UK",14/04/1956,0.5,52,38
UK000056225,"OXFORD, UK",15/04/1956,0,52,32
UK000056225,"OXFORD, UK",16/04/1956,0,51,34
UK000056225,"OXFORD, UK",17/04/1956,0.01,50,33
UK000056225,"OXFORD, UK",18/04/1956,0,51,33
UK000056225,"OXFORD, UK",19/04/1956,0,57,34
UK000056225,"OXFORD, UK",20/04/1956,0,57,31
UK000056225,"OXFORD, UK",21/04/1956,0,54,35
UK000056225,"OXFORD, UK",22/04/1956,0,57,33
UK000056225,"OXFORD, UK",23/04/1956,0,57,33
UK000056225,"OXFORD, UK",24/04/1956,0.31,56,40
UK000056225,"OXFORD, UK",25/04/1956,0.01,52,39
UK000056225,"OXFORD, UK",26/04/1956,0.13,50,43
UK000056225,"OXFORD, UK",27/04/1956,0,51,39
UK000056225,"OXFORD, UK",28/04/1956,0,55,36
UK000056225,"OXFORD, UK",29/04/1956,0,54,31
UK000056225,"OXFORD, UK",30/04/1956,0.01,61,34
UK000056225,"OXFORD, UK",01/05/1956,0.03,61,46
UK000056225,"OXFORD, UK",02/05/1956,0,61,43
UK000056225,"OXFORD, UK",03/05/1956,0.02,65,47
UK000056225,"OXFORD, UK",04/05/1956,0,69,52
UK000056225,"OXFORD, UK",05/05/1956,0,70,48
UK000056225,"OXFORD, UK",06/05/1956,0,66,47
UK000056225,"OXFORD, UK",07/05/1956,0,66,48
UK000056225,"OXFORD, UK",08/05/1956,0,60,48
UK000056225,"OXFORD, UK",09/05/1956,0.11,64,54
UK000056225,"OXFORD, UK",10/05/1956,0,62,48
UK000056225,"OXFORD, UK",11/05/1956,0,61,47
UK000056225,"OXFORD, UK",12/05/1956,0,66,42
UK000056225,"OXFORD, UK",13/05/1956,0,64,41
UK000056225,"OXFORD, UK",14/05/1956,0,68,46
UK000056225,"OXFORD, UK",15/05/1956,0,69,41
UK000056225,"OXFORD, UK",16/05/1956,0,60,49
UK000056225,"OXFORD, UK",17/05/1956,0,55,47
UK000056225,"OXFORD, UK",18/05/1956,0,57,41
UK000056225,"OXFORD, UK",19/05/1956,0,60,33
UK000056225,"OXFORD, UK",20/05/1956,0,67,37
UK000056225,"OXFORD, UK",21/05/1956,0,69,39
UK000056225,"OXFORD, UK",22/05/1956,0,74,42
UK000056225,"OXFORD, UK",23/05/1956,0,63,42
UK000056225,"OXFORD, UK",24/05/1956,0.1,62,46
UK000056225,"OXFORD, UK",25/05/1956,0.01,60,41
UK000056225,"OXFORD, UK",26/05/1956,0,68,41
UK000056225,"OXFORD, UK",27/05/1956,0.01,73,37
UK000056225,"OXFORD, UK",28/05/1956,0.02,60,48
UK000056225,"OXFORD, UK",29/05/1956,0.03,72,51
UK000056225,"OXFORD, UK",30/05/1956,0,72,46
UK000056225,"OXFORD, UK",31/05/1956,0,72,51
UK000056225,"OXFORD, UK",01/06/1956,0,66,52
UK000056225,"OXFORD, UK",02/06/1956,0,63,53
UK000056225,"OXFORD, UK",03/06/1956,0.35,58,47
UK000056225,"OXFORD, UK",04/06/1956,0.24,62,50
UK000056225,"OXFORD, UK",05/06/1956,0,60,47
UK000056225,"OXFORD, UK",06/06/1956,0.15,59,46
UK000056225,"OXFORD, UK",07/06/1956,0.3,55,46
UK000056225,"OXFORD, UK",08/06/1956,0.47,58,48
UK000056225,"OXFORD, UK",09/06/1956,0,62,44
UK000056225,"OXFORD, UK",10/06/1956,0.06,70,45
UK000056225,"OXFORD, UK",11/06/1956,0,68,48
UK000056225,"OXFORD, UK",12/06/1956,0,63,55
UK000056225,"OXFORD, UK",13/06/1956,0.18,61,45
UK000056225,"OXFORD, UK",14/06/1956,0,62,42
UK000056225,"OXFORD, UK",15/06/1956,0.21,55,41
UK000056225,"OXFORD, UK",16/06/1956,0.36,55,47
UK000056225,"OXFORD, UK",17/06/1956,0,61,49
UK000056225,"OXFORD, UK",18/06/1956,0,66,41
UK000056225,"OXFORD, UK",19/06/1956,0,65,55
UK000056225,"OXFORD, UK",20/06/1956,0,64,50
UK000056225,"OXFORD, UK",21/06/1956,0,66,49
UK000056225,"OXFORD, UK",22/06/1956,0,70,57
UK000056225,"OXFORD, UK",23/06/1956,0,68,57
UK000056225,"OXFORD, UK",24/06/1956,0,75,55
UK000056225,"OXFORD, UK",25/06/1956,0,72,46
UK000056225,"OXFORD, UK",26/06/1956,0,69,50
UK000056225,"OXFORD, UK",27/06/1956,0.01,67,54
UK000056225,"OXFORD, UK",28/06/1956,0.07,66,51
UK000056225,"OXFORD, UK",29/06/1956,0.04,69,53
UK000056225,"OXFORD, UK",30/06/1956,0.03,68,53
UK000056225,"OXFORD, UK",01/07/1956,0,71,57
UK000056225,"OXFORD, UK",02/07/1956,0,65,52
UK000056225,"OXFORD, UK",03/07/1956,0.21,66,54
UK000056225,"OXFORD, UK",04/07/1956,0.04,70,55
UK000056225,"OXFORD, UK",05/07/1956,0.01,71,59
UK000056225,"OXFORD, UK",06/07/1956,0.02,77,52
UK000056225,"OXFORD, UK",07/07/1956,0,77,57
UK000056225,"OXFORD, UK",08/07/1956,0.71,68,62
UK000056225,"OXFORD, UK",09/07/1956,0,68,61
UK000056225,"OXFORD, UK",10/07/1956,0,71,49
UK000056225,"OXFORD, UK",11/07/1956,0,66,49
UK000056225,"OXFORD, UK",12/07/1956,0,58,48
UK000056225,"OXFORD, UK",13/07/1956,0,61,52
UK000056225,"OXFORD, UK",14/07/1956,0.16,69,52
UK000056225,"OXFORD, UK",15/07/1956,0,70,55
UK000056225,"OXFORD, UK",16/07/1956,0.08,70,57
UK000056225,"OXFORD, UK",17/07/1956,0,69,57
UK000056225,"OXFORD, UK",18/07/1956,0.1,66,54
UK000056225,"OXFORD, UK",19/07/1956,0.13,68,57
UK000056225,"OXFORD, UK",20/07/1956,0,64,54
UK000056225,"OXFORD, UK",21/07/1956,0,75,56
UK000056225,"OXFORD, UK",22/07/1956,0,72,56
UK000056225,"OXFORD, UK",23/07/1956,0,74,53
UK000056225,"OXFORD, UK",24/07/1956,0,78,60
UK000056225,"OXFORD, UK",25/07/1956,0,82,57
UK000056225,"OXFORD, UK",26/07/1956,0,81,53
UK000056225,"OXFORD, UK",27/07/1956,0.35,69,52
UK000056225,"OXFORD, UK",28/07/1956,0.43,64,59
UK000056225,"OXFORD, UK",29/07/1956,0.16,64,55
UK000056225,"OXFORD, UK",30/07/1956,0.01,63,50
UK000056225,"OXFORD, UK",31/07/1956,0.03,63,47
UK000056225,"OXFORD, UK",01/08/1956,0.51,65,52
UK000056225,"OXFORD, UK",02/08/1956,0.03,66,53
UK000056225,"OXFORD, UK",03/08/1956,0.14,64,53
UK000056225,"OXFORD, UK",04/08/1956,0,64,51
UK000056225,"OXFORD, UK",05/08/1956,0.19,62,44
UK000056225,"OXFORD, UK",06/08/1956,0.44,68,48
UK000056225,"OXFORD, UK",07/08/1956,0,68,53
UK000056225,"OXFORD, UK",08/08/1956,0,69,48
UK000056225,"OXFORD, UK",09/08/1956,0.03,68,58
UK000056225,"OXFORD, UK",10/08/1956,0.02,67,57
UK000056225,"OXFORD, UK",11/08/1956,0.03,67,59
UK000056225,"OXFORD, UK",12/08/1956,0.19,67,50
UK000056225,"OXFORD, UK",13/08/1956,0,67,54
UK000056225,"OXFORD, UK",14/08/1956,0,66,49
UK000056225,"OXFORD, UK",15/08/1956,0.12,63,51
UK000056225,"OXFORD, UK",16/08/1956,0.23,69,55
UK000056225,"OXFORD, UK",17/08/1956,0.35,68,57
UK000056225,"OXFORD, UK",18/08/1956,0.28,66,57
UK000056225,"OXFORD, UK",19/08/1956,0.06,67,56
UK000056225,"OXFORD, UK",20/08/1956,0,67,50
UK000056225,"OXFORD, UK",21/08/1956,0.01,65,45
UK000056225,"OXFORD, UK",22/08/1956,0,65,46
UK000056225,"OXFORD, UK",23/08/1956,0.13,65,50
UK000056225,"OXFORD, UK",24/08/1956,0.01,60,49
UK000056225,"OXFORD, UK",25/08/1956,0.35,63,46
UK000056225,"OXFORD, UK",26/08/1956,0.65,64,50
UK000056225,"OXFORD, UK",27/08/1956,0.08,65,53
UK000056225,"OXFORD, UK",28/08/1956,0.03,62,50
UK000056225,"OXFORD, UK",29/08/1956,0.17,56,45
UK000056225,"OXFORD, UK",30/08/1956,0.47,60,49
UK000056225,"OXFORD, UK",31/08/1956,0,59,44
UK000056225,"OXFORD, UK",01/09/1956,0.56,62,44
UK000056225,"OXFORD, UK",02/09/1956,0.01,63,51
UK000056225,"OXFORD, UK",03/09/1956,0,65,50
UK000056225,"OXFORD, UK",04/09/1956,0.65,66,49
UK000056225,"OXFORD, UK",05/09/1956,0.16,63,53
UK000056225,"OXFORD, UK",06/09/1956,0.32,61,55
UK000056225,"OXFORD, UK",07/09/1956,0,66,55
UK000056225,"OXFORD, UK",08/09/1956,0.11,59,50
UK000056225,"OXFORD, UK",09/09/1956,0.04,60,53
UK000056225,"OXFORD, UK",10/09/1956,0,62,55
UK000056225,"OXFORD, UK",11/09/1956,0.1,64,55
UK000056225,"OXFORD, UK",12/09/1956,0,76,49
UK000056225,"OXFORD, UK",13/09/1956,0,66,55
UK000056225,"OXFORD, UK",14/09/1956,0,63,54
UK000056225,"OXFORD, UK",15/09/1956,0,60,53
UK000056225,"OXFORD, UK",16/09/1956,0,62,54
UK000056225,"OXFORD, UK",17/09/1956,0,64,49
UK000056225,"OXFORD, UK",18/09/1956,0,70,51
UK000056225,"OXFORD, UK",19/09/1956,0,69,46
UK000056225,"OXFORD, UK",20/09/1956,0,67,46
UK000056225,"OXFORD, UK",21/09/1956,0.01,73,54
UK000056225,"OXFORD, UK",22/09/1956,0,71,58
UK000056225,"OXFORD, UK",23/09/1956,0,77,61
UK000056225,"OXFORD, UK",24/09/1956,0,68,54
UK000056225,"OXFORD, UK",25/09/1956,0,63,56
UK000056225,"OXFORD, UK",26/09/1956,0,63,49
UK000056225,"OXFORD, UK",27/09/1956,0.34,63,46
UK000056225,"OXFORD, UK",28/09/1956,0.01,65,55
UK000056225,"OXFORD, UK",29/09/1956,0,65,52
UK000056225,"OXFORD, UK",30/09/1956,0.05,59,49
UK000056225,"OXFORD, UK",01/10/1956,0.47,59,49
UK000056225,"OXFORD, UK",02/10/1956,0.5,60,53
UK000056225,"OXFORD, UK",03/10/1956,0,55,43
UK000056225,"OXFORD, UK",04/10/1956,0.09,54,42
UK000056225,"OXFORD, UK",05/10/1956,0,54,37
UK000056225,"OXFORD, UK",06/10/1956,0,55,40
UK000056225,"OXFORD, UK",07/10/1956,0.07,58,39
UK000056225,"OXFORD, UK",08/10/1956,0.04,57,48
UK000056225,"OXFORD, UK",09/10/1956,0,54,51
UK000056225,"OXFORD, UK",10/10/1956,0,58,43
UK000056225,"OXFORD, UK",11/10/1956,0,58,38
UK000056225,"OXFORD, UK",12/10/1956,0,61,36
UK000056225,"OXFORD, UK",13/10/1956,0,59,39
UK000056225,"OXFORD, UK",14/10/1956,0,63,38
UK000056225,"OXFORD, UK",15/10/1956,0,63,42
UK000056225,"OXFORD, UK",16/10/1956,0.12,59,47
UK000056225,"OXFORD, UK",17/10/1956,0.2,61,55
UK000056225,"OXFORD, UK",18/10/1956,0.03,58,46
UK000056225,"OXFORD, UK",19/10/1956,0.03,61,43
UK000056225,"OXFORD, UK",20/10/1956,0,57,47
UK000056225,"OXFORD, UK",21/10/1956,0,62,44
UK000056225,"OXFORD, UK",22/10/1956,0,59,48
UK000056225,"OXFORD, UK",23/10/1956,0,57,50
UK000056225,"OXFORD, UK",24/10/1956,0.07,49,49
UK000056225,"OXFORD, UK",25/10/1956,0.11,49,40
UK000056225,"OXFORD, UK",26/10/1956,0,51,33
UK000056225,"OXFORD, UK",27/10/1956,0,54,34
UK000056225,"OXFORD, UK",28/10/1956,0.05,49,32
UK000056225,"OXFORD, UK",29/10/1956,0,48,39
UK000056225,"OXFORD, UK",30/10/1956,0.01,48,37
UK000056225,"OXFORD, UK",31/10/1956,0.01,46,36
UK000056225,"OXFORD, UK",01/11/1956,0.04,49,38
UK000056225,"OXFORD, UK",02/11/1956,0.03,51,43
UK000056225,"OXFORD, UK",03/11/1956,0,50,45
UK000056225,"OXFORD, UK",04/11/1956,0,54,43
UK000056225,"OXFORD, UK",05/11/1956,0,53,45
